id,date,time,heart_rate
5,2019-08-17,03:12,51
5,2019-08-17,03:14,48
5,2019-08-17,03:18,48
5,2019-08-17,03:24,49
5,2019-08-17,03:26,51
5,2019-08-17,03:28,50
5,2019-08-17,03:30,48
5,2019-08-17,03:32,50
5,2019-08-17,03:34,53
5,2019-08-17,03:36,50
5,2019-08-17,03:38,52
5,2019-08-17,03:40,49
5,2019-08-17,03:42,50
5,2019-08-17,03:44,49
5,2019-08-17,03:46,47
5,2019-08-17,03:48,49
5,2019-08-17,03:50,48
5,2019-08-17,03:52,49
5,2019-08-17,03:56,48
5,2019-08-17,03:58,49
5,2019-08-17,04:00,50
5,2019-08-17,04:04,51
5,2019-08-17,04:06,51
5,2019-08-17,04:08,50
5,2019-08-17,04:10,48
5,2019-08-17,04:12,50
5,2019-08-17,04:14,53
5,2019-08-17,04:16,48
5,2019-08-17,04:18,47
5,2019-08-17,04:20,53
5,2019-08-17,04:22,48
5,2019-08-17,04:24,49
5,2019-08-17,04:28,47
5,2019-08-17,04:32,48
5,2019-08-17,04:34,59
5,2019-08-17,04:36,47
5,2019-08-17,04:38,48
5,2019-08-17,04:40,48
5,2019-08-17,04:42,51
5,2019-08-17,04:44,47
5,2019-08-17,04:46,47
5,2019-08-17,04:48,54
5,2019-08-17,04:50,50
5,2019-08-17,04:52,56
5,2019-08-17,04:54,52
5,2019-08-17,04:56,51
5,2019-08-17,04:58,51
5,2019-08-17,05:00,52
5,2019-08-17,05:02,53
5,2019-08-17,05:04,51
5,2019-08-17,05:06,51
5,2019-08-17,05:08,48
5,2019-08-17,05:10,48
5,2019-08-17,05:14,50
5,2019-08-17,05:16,52
5,2019-08-17,05:18,47
5,2019-08-17,05:20,49
5,2019-08-17,05:22,51
5,2019-08-17,05:24,77
5,2019-08-17,05:26,49
5,2019-08-17,05:30,49
5,2019-08-17,05:32,49
5,2019-08-17,05:34,49
5,2019-08-17,05:36,49
5,2019-08-17,05:38,47
5,2019-08-17,05:40,47
5,2019-08-17,05:42,51
5,2019-08-17,05:44,49
5,2019-08-17,05:46,79
5,2019-08-17,05:48,48
5,2019-08-17,05:52,48
5,2019-08-17,05:54,55
5,2019-08-17,05:56,48
5,2019-08-17,05:58,49
5,2019-08-17,06:02,51
5,2019-08-17,06:04,49
5,2019-08-17,06:06,48
5,2019-08-17,06:08,51
5,2019-08-17,06:10,51
5,2019-08-17,06:12,47
5,2019-08-17,06:14,48
5,2019-08-17,06:16,51
5,2019-08-17,06:18,50
5,2019-08-17,06:20,48
5,2019-08-17,06:22,49
5,2019-08-17,06:24,48
5,2019-08-17,06:26,49
5,2019-08-17,06:28,49
5,2019-08-17,06:30,47
5,2019-08-17,06:32,65
5,2019-08-17,06:34,54
5,2019-08-17,06:36,53
5,2019-08-17,06:38,48
5,2019-08-17,06:40,48
5,2019-08-17,06:44,50
5,2019-08-17,06:46,50
5,2019-08-17,06:48,53
5,2019-08-17,06:50,50
5,2019-08-17,06:52,51
5,2019-08-17,06:54,49
5,2019-08-17,06:56,55
5,2019-08-17,06:58,69
5,2019-08-17,07:00,52
5,2019-08-17,07:02,48
5,2019-08-17,07:04,48
5,2019-08-17,07:06,49
5,2019-08-17,07:08,48
5,2019-08-17,07:10,47
5,2019-08-17,07:12,49
5,2019-08-17,07:14,51
5,2019-08-17,07:16,48
5,2019-08-17,07:18,47
5,2019-08-17,07:20,47
5,2019-08-17,07:22,49
5,2019-08-17,07:24,48
5,2019-08-17,07:26,50
5,2019-08-17,07:30,50
5,2019-08-17,07:32,48
5,2019-08-17,07:34,48
5,2019-08-17,07:36,52
5,2019-08-17,07:38,47
5,2019-08-17,07:40,49
5,2019-08-17,07:42,47
5,2019-08-17,07:44,51
5,2019-08-17,07:46,48
5,2019-08-17,07:48,53
5,2019-08-17,07:50,48
5,2019-08-17,07:52,47
5,2019-08-17,07:54,47
5,2019-08-17,07:56,47
5,2019-08-17,07:58,47
5,2019-08-17,08:00,53
5,2019-08-17,08:02,48
5,2019-08-17,08:04,50
5,2019-08-17,08:06,53
5,2019-08-17,08:08,59
5,2019-08-17,08:10,65
5,2019-08-17,08:12,52
5,2019-08-17,08:14,48
5,2019-08-17,08:16,54
5,2019-08-17,08:18,64
5,2019-08-17,08:20,69
5,2019-08-17,08:22,48
5,2019-08-17,08:26,72
5,2019-08-17,08:28,47
5,2019-08-17,08:30,51
5,2019-08-17,08:32,52
5,2019-08-17,08:34,50
5,2019-08-17,08:36,47
5,2019-08-17,08:38,48
5,2019-08-17,08:40,49
5,2019-08-17,08:42,49
5,2019-08-17,08:44,51
5,2019-08-17,08:46,47
5,2019-08-17,08:48,74
5,2019-08-17,08:50,53
5,2019-08-17,08:52,51
5,2019-08-17,08:54,47
5,2019-08-17,08:56,53
5,2019-08-17,08:58,50
5,2019-08-17,09:00,51
5,2019-08-17,09:02,51
5,2019-08-17,09:04,47
5,2019-08-17,09:06,51
5,2019-08-17,09:12,52
5,2019-08-17,09:14,48
5,2019-08-17,09:16,47
5,2019-08-17,09:18,48
5,2019-08-17,09:20,49
5,2019-08-17,09:22,52
5,2019-08-17,09:24,47
5,2019-08-17,09:26,52
5,2019-08-17,09:28,50
5,2019-08-17,09:30,49
5,2019-08-17,09:32,49
5,2019-08-17,09:34,48
5,2019-08-17,09:36,51
5,2019-08-17,09:38,49
5,2019-08-17,09:40,51
5,2019-08-17,09:42,51
5,2019-08-17,09:44,49
5,2019-08-17,09:46,48
5,2019-08-17,09:48,51
5,2019-08-17,09:50,52
5,2019-08-17,09:52,49
5,2019-08-17,09:54,49
5,2019-08-17,09:56,50
5,2019-08-17,09:58,53
5,2019-08-17,10:00,50
5,2019-08-17,10:02,51
5,2019-08-17,10:04,51
5,2019-08-17,10:06,50
5,2019-08-17,10:08,52
5,2019-08-17,10:10,52
5,2019-08-17,10:12,49
5,2019-08-17,10:14,48
5,2019-08-17,10:16,53
5,2019-08-17,10:18,51
5,2019-08-17,10:20,65
5,2019-08-17,10:22,52
5,2019-08-17,10:24,52
5,2019-08-17,10:26,52
5,2019-08-17,10:30,71
5,2019-08-17,10:34,74
5,2019-08-17,19:21,81
5,2019-08-17,20:51,58
5,2019-08-17,23:21,66
5,2019-08-18,00:21,65
5,2019-08-18,00:51,83
5,2019-08-18,01:21,73
5,2019-08-18,01:31,71
5,2019-08-18,01:33,70
5,2019-08-18,01:35,78
5,2019-08-18,01:37,67
5,2019-08-18,01:39,73
5,2019-08-18,01:53,64
5,2019-08-18,01:55,64
5,2019-08-18,01:57,59
5,2019-08-18,01:59,63
5,2019-08-18,02:01,62
5,2019-08-18,02:03,64
5,2019-08-18,02:05,62
5,2019-08-18,02:07,66
5,2019-08-18,02:09,65
5,2019-08-18,02:11,63
5,2019-08-18,02:13,67
5,2019-08-18,02:15,60
5,2019-08-18,02:17,63
5,2019-08-18,02:19,68
5,2019-08-18,02:21,59
5,2019-08-18,02:23,63
5,2019-08-18,02:25,68
5,2019-08-18,02:27,64
5,2019-08-18,02:29,67
5,2019-08-18,02:31,64
5,2019-08-18,02:33,66
5,2019-08-18,02:35,65
5,2019-08-18,02:37,63
5,2019-08-18,02:39,57
5,2019-08-18,02:41,64
5,2019-08-18,02:43,68
5,2019-08-18,02:45,71
5,2019-08-18,02:47,70
5,2019-08-18,02:49,63
5,2019-08-18,02:51,67
5,2019-08-18,02:53,62
5,2019-08-18,02:55,68
5,2019-08-18,02:57,64
5,2019-08-18,02:59,70
5,2019-08-18,03:01,70
5,2019-08-18,03:03,69
5,2019-08-18,03:05,67
5,2019-08-18,03:07,72
5,2019-08-18,03:09,68
5,2019-08-18,03:11,72
5,2019-08-18,03:13,63
5,2019-08-18,03:15,70
5,2019-08-18,03:17,64
5,2019-08-18,03:19,69
5,2019-08-18,03:21,68
5,2019-08-18,03:23,57
5,2019-08-18,03:25,73
5,2019-08-18,03:27,60
5,2019-08-18,03:29,71
5,2019-08-18,03:31,68
5,2019-08-18,03:33,65
5,2019-08-18,03:35,65
5,2019-08-18,03:37,74
5,2019-08-18,03:39,60
5,2019-08-18,03:41,65
5,2019-08-18,03:43,67
5,2019-08-18,03:45,63
5,2019-08-18,03:47,65
5,2019-08-18,03:49,59
5,2019-08-18,03:51,63
5,2019-08-18,03:53,68
5,2019-08-18,03:55,63
5,2019-08-18,03:57,61
5,2019-08-18,03:59,60
5,2019-08-18,04:01,57
5,2019-08-18,04:03,56
5,2019-08-18,04:05,61
5,2019-08-18,04:07,66
5,2019-08-18,04:09,78
5,2019-08-18,04:11,63
5,2019-08-18,04:13,58
5,2019-08-18,04:15,67
5,2019-08-18,04:17,65
5,2019-08-18,04:19,64
5,2019-08-18,04:21,58
5,2019-08-18,04:23,47
5,2019-08-18,04:25,60
5,2019-08-18,04:27,88
5,2019-08-18,04:29,82
5,2019-08-18,04:31,70
5,2019-08-18,04:33,58
5,2019-08-18,04:35,63
5,2019-08-18,04:37,67
5,2019-08-18,04:39,53
5,2019-08-18,04:41,64
5,2019-08-18,04:43,59
5,2019-08-18,04:45,63
5,2019-08-18,04:47,57
5,2019-08-18,04:49,54
5,2019-08-18,04:51,74
5,2019-08-18,04:53,53
5,2019-08-18,04:55,53
5,2019-08-18,04:57,55
5,2019-08-18,04:59,71
5,2019-08-18,05:01,54
5,2019-08-18,05:03,58
5,2019-08-18,05:05,56
5,2019-08-18,05:07,52
5,2019-08-18,05:09,63
5,2019-08-18,05:11,57
5,2019-08-18,05:13,57
5,2019-08-18,05:15,53
5,2019-08-18,05:17,57
5,2019-08-18,05:19,58
5,2019-08-18,05:21,54
5,2019-08-18,05:23,52
5,2019-08-18,05:25,54
5,2019-08-18,05:27,55
5,2019-08-18,05:29,54
5,2019-08-18,05:31,55
5,2019-08-18,05:33,56
5,2019-08-18,05:35,57
5,2019-08-18,05:37,56
5,2019-08-18,05:39,58
5,2019-08-18,05:41,55
5,2019-08-18,05:43,56
5,2019-08-18,05:45,57
5,2019-08-18,05:47,63
5,2019-08-18,05:49,53
5,2019-08-18,05:51,53
5,2019-08-18,05:53,57
5,2019-08-18,05:55,56
5,2019-08-18,05:57,64
5,2019-08-18,05:59,55
5,2019-08-18,06:01,97
5,2019-08-18,06:03,64
5,2019-08-18,06:05,50
5,2019-08-18,06:07,56
5,2019-08-18,06:11,52
5,2019-08-18,06:13,52
5,2019-08-18,06:21,60
5,2019-08-18,06:23,69
5,2019-08-18,06:25,60
5,2019-08-18,06:27,60
5,2019-08-18,06:29,50
5,2019-08-18,06:31,52
5,2019-08-18,06:33,52
5,2019-08-18,06:35,63
5,2019-08-18,06:37,62
5,2019-08-18,06:39,62
5,2019-08-18,06:41,65
5,2019-08-18,06:43,58
5,2019-08-18,06:45,57
5,2019-08-18,06:49,54
5,2019-08-18,06:51,54
5,2019-08-18,06:53,51
5,2019-08-18,06:55,57
5,2019-08-18,06:57,57
5,2019-08-18,06:59,53
5,2019-08-18,07:01,54
5,2019-08-18,07:03,51
5,2019-08-18,07:05,56
5,2019-08-18,07:07,54
5,2019-08-18,07:09,58
5,2019-08-18,07:11,55
5,2019-08-18,07:13,56
5,2019-08-18,07:15,55
5,2019-08-18,07:17,54
5,2019-08-18,07:19,55
5,2019-08-18,07:21,57
5,2019-08-18,07:23,57
5,2019-08-18,07:25,55
5,2019-08-18,07:27,75
5,2019-08-18,07:29,55
5,2019-08-18,07:31,48
5,2019-08-18,07:33,57
5,2019-08-18,07:35,48
5,2019-08-18,07:37,53
5,2019-08-18,07:39,50
5,2019-08-18,07:41,56
5,2019-08-18,07:43,48
5,2019-08-18,07:45,52
5,2019-08-18,07:47,47
5,2019-08-18,07:49,53
5,2019-08-18,07:51,51
5,2019-08-18,07:53,51
5,2019-08-18,07:55,48
5,2019-08-18,07:57,49
5,2019-08-18,07:59,54
5,2019-08-18,08:01,56
5,2019-08-18,08:07,49
5,2019-08-18,08:09,55
5,2019-08-18,08:11,50
5,2019-08-18,08:13,53
5,2019-08-18,08:15,50
5,2019-08-18,08:17,51
5,2019-08-18,08:19,54
5,2019-08-18,08:21,53
5,2019-08-18,08:25,48
5,2019-08-18,08:29,55
5,2019-08-18,08:31,47
5,2019-08-18,08:33,51
5,2019-08-18,08:37,57
5,2019-08-18,08:41,55
5,2019-08-18,08:43,55
5,2019-08-18,08:45,54
5,2019-08-18,08:47,60
5,2019-08-18,08:49,68
5,2019-08-18,08:51,59
5,2019-08-18,08:53,63
5,2019-08-18,08:55,57
5,2019-08-18,08:57,58
5,2019-08-18,08:59,56
5,2019-08-18,09:01,59
5,2019-08-18,09:03,59
5,2019-08-18,09:05,57
5,2019-08-18,09:07,57
5,2019-08-18,09:09,58
5,2019-08-18,09:11,59
5,2019-08-18,09:13,59
5,2019-08-18,09:15,56
5,2019-08-18,09:17,62
5,2019-08-18,09:19,57
5,2019-08-18,09:21,56
5,2019-08-18,09:23,49
5,2019-08-18,09:25,53
5,2019-08-18,09:27,54
5,2019-08-18,09:29,60
5,2019-08-18,09:31,64
5,2019-08-18,09:33,59
5,2019-08-18,09:35,60
5,2019-08-18,09:37,50
5,2019-08-18,09:39,53
5,2019-08-18,09:41,59
5,2019-08-18,09:43,58
5,2019-08-18,09:45,55
5,2019-08-18,09:47,52
5,2019-08-18,09:51,57
5,2019-08-18,09:53,52
5,2019-08-18,09:57,67
5,2019-08-18,10:01,68
5,2019-08-18,10:03,58
5,2019-08-18,10:05,78
5,2019-08-18,10:07,55
5,2019-08-18,10:09,54
5,2019-08-18,10:11,51
5,2019-08-18,10:13,64
5,2019-08-18,10:15,60
5,2019-08-18,10:17,60
5,2019-08-18,10:19,57
5,2019-08-18,10:21,59
5,2019-08-18,10:23,62
5,2019-08-18,10:25,66
5,2019-08-18,10:27,65
5,2019-08-18,10:29,63
5,2019-08-18,10:31,60
5,2019-08-18,10:33,59
5,2019-08-18,10:35,62
5,2019-08-18,10:37,62
5,2019-08-18,10:39,63
5,2019-08-18,10:41,58
5,2019-08-18,10:43,60
5,2019-08-18,10:45,59
5,2019-08-18,10:47,60
5,2019-08-18,10:49,54
5,2019-08-18,10:51,59
5,2019-08-18,10:53,54
5,2019-08-18,10:55,58
5,2019-08-18,10:57,83
5,2019-08-18,10:59,76
5,2019-08-18,11:31,65
5,2019-08-18,12:01,62
5,2019-08-18,13:01,80
5,2019-08-18,13:31,115
5,2019-08-18,14:31,80
5,2019-08-18,15:01,76
5,2019-08-18,15:31,70
5,2019-08-18,16:01,88
5,2019-08-18,16:31,107
5,2019-08-18,17:01,85
5,2019-08-18,17:31,74
5,2019-08-18,18:01,81
5,2019-08-18,19:01,47
5,2019-08-18,19:31,81
5,2019-08-18,20:01,72
5,2019-08-18,20:31,74
5,2019-08-18,21:01,76
5,2019-08-18,22:01,77
5,2019-08-18,22:31,67
5,2019-08-18,23:01,87
5,2019-08-18,23:31,71
5,2019-08-19,00:01,66
5,2019-08-19,00:31,60
5,2019-08-19,01:01,68
5,2019-08-19,02:01,64
5,2019-08-19,02:19,60
5,2019-08-19,02:21,54
5,2019-08-19,02:23,54
5,2019-08-19,02:25,61
5,2019-08-19,02:27,61
5,2019-08-19,02:29,62
5,2019-08-19,02:31,58
5,2019-08-19,02:33,56
5,2019-08-19,02:35,61
5,2019-08-19,02:37,55
5,2019-08-19,02:39,62
5,2019-08-19,02:41,62
5,2019-08-19,02:45,60
5,2019-08-19,02:47,61
5,2019-08-19,02:49,58
5,2019-08-19,02:53,61
5,2019-08-19,02:55,59
5,2019-08-19,02:57,59
5,2019-08-19,02:59,59
5,2019-08-19,03:01,56
5,2019-08-19,03:03,63
5,2019-08-19,03:05,66
5,2019-08-19,03:07,66
5,2019-08-19,03:09,54
5,2019-08-19,03:11,52
5,2019-08-19,03:13,52
5,2019-08-19,03:15,55
5,2019-08-19,03:17,58
5,2019-08-19,03:19,55
5,2019-08-19,03:21,49
5,2019-08-19,03:23,85
5,2019-08-19,03:25,49
5,2019-08-19,03:27,53
5,2019-08-19,03:29,55
5,2019-08-19,03:31,54
5,2019-08-19,03:33,51
5,2019-08-19,03:35,54
5,2019-08-19,03:37,58
5,2019-08-19,03:39,53
5,2019-08-19,03:41,58
5,2019-08-19,03:43,54
5,2019-08-19,03:45,52
5,2019-08-19,03:47,55
5,2019-08-19,03:49,54
5,2019-08-19,03:51,57
5,2019-08-19,03:53,58
5,2019-08-19,03:55,56
5,2019-08-19,03:57,64
5,2019-08-19,03:59,52
5,2019-08-19,04:01,55
5,2019-08-19,04:03,57
5,2019-08-19,04:05,56
5,2019-08-19,04:07,53
5,2019-08-19,04:09,62
5,2019-08-19,04:11,56
5,2019-08-19,04:13,53
5,2019-08-19,04:15,54
5,2019-08-19,04:17,63
5,2019-08-19,04:19,56
5,2019-08-19,04:21,48
5,2019-08-19,04:23,49
5,2019-08-19,04:25,51
5,2019-08-19,04:27,50
5,2019-08-19,04:29,70
5,2019-08-19,04:31,49
5,2019-08-19,04:33,54
5,2019-08-19,04:35,49
5,2019-08-19,04:37,50
5,2019-08-19,04:39,52
5,2019-08-19,04:41,49
5,2019-08-19,04:43,48
5,2019-08-19,04:45,51
5,2019-08-19,04:47,92
5,2019-08-19,04:49,47
5,2019-08-19,04:51,51
5,2019-08-19,04:53,52
5,2019-08-19,04:55,48
5,2019-08-19,04:57,51
5,2019-08-19,04:59,51
5,2019-08-19,05:01,48
5,2019-08-19,05:03,47
5,2019-08-19,05:05,57
5,2019-08-19,05:07,48
5,2019-08-19,05:09,52
5,2019-08-19,05:11,50
5,2019-08-19,05:13,47
5,2019-08-19,05:15,57
5,2019-08-19,05:17,47
5,2019-08-19,05:19,65
5,2019-08-19,05:21,54
5,2019-08-19,05:23,52
5,2019-08-19,05:25,55
5,2019-08-19,05:27,49
5,2019-08-19,05:29,47
5,2019-08-19,05:31,56
5,2019-08-19,05:33,56
5,2019-08-19,05:35,51
5,2019-08-19,05:37,50
5,2019-08-19,05:39,54
5,2019-08-19,05:41,53
5,2019-08-19,05:43,53
5,2019-08-19,05:45,48
5,2019-08-19,05:47,53
5,2019-08-19,05:49,56
5,2019-08-19,05:51,55
5,2019-08-19,05:53,51
5,2019-08-19,05:55,48
5,2019-08-19,05:57,79
5,2019-08-19,05:59,49
5,2019-08-19,06:01,51
5,2019-08-19,06:03,53
5,2019-08-19,06:05,55
5,2019-08-19,06:07,85
5,2019-08-19,06:09,47
5,2019-08-19,06:11,51
5,2019-08-19,06:13,68
5,2019-08-19,06:15,49
5,2019-08-19,06:17,50
5,2019-08-19,06:19,49
5,2019-08-19,06:21,51
5,2019-08-19,06:23,55
5,2019-08-19,06:25,49
5,2019-08-19,06:27,51
5,2019-08-19,06:29,47
5,2019-08-19,06:31,47
5,2019-08-19,06:33,52
5,2019-08-19,06:37,55
5,2019-08-19,06:39,55
5,2019-08-19,06:41,56
5,2019-08-19,06:43,64
5,2019-08-19,06:45,54
5,2019-08-19,06:47,59
5,2019-08-19,06:49,51
5,2019-08-19,06:51,48
5,2019-08-19,06:53,66
5,2019-08-19,06:55,49
5,2019-08-19,06:57,52
5,2019-08-19,07:09,59
5,2019-08-19,07:13,58
5,2019-08-19,07:15,54
5,2019-08-19,07:17,62
5,2019-08-19,07:19,56
5,2019-08-19,07:21,58
5,2019-08-19,07:43,66
5,2019-08-19,07:45,50
5,2019-08-19,07:47,55
5,2019-08-19,07:49,52
5,2019-08-19,07:51,52
5,2019-08-19,07:53,59
5,2019-08-19,07:55,49
5,2019-08-19,07:57,57
5,2019-08-19,07:59,53
5,2019-08-19,08:01,55
5,2019-08-19,08:03,54
5,2019-08-19,08:05,50
5,2019-08-19,08:07,49
5,2019-08-19,08:09,51
5,2019-08-19,08:11,52
5,2019-08-19,08:13,55
5,2019-08-19,08:19,50
5,2019-08-19,08:21,50
5,2019-08-19,08:23,48
5,2019-08-19,08:59,60
5,2019-08-19,09:01,56
5,2019-08-19,09:03,58
5,2019-08-19,09:05,52
5,2019-08-19,09:07,56
5,2019-08-19,09:09,57
5,2019-08-19,09:11,53
5,2019-08-19,09:19,67
5,2019-08-19,10:19,60
5,2019-08-19,10:49,53
5,2019-08-19,11:18,100
5,2019-08-19,11:20,94
5,2019-08-19,11:24,51
5,2019-08-19,11:26,87
5,2019-08-19,11:34,58
5,2019-08-19,11:38,87
5,2019-08-19,11:40,82
5,2019-08-19,11:50,108
5,2019-08-19,11:52,99
5,2019-08-19,11:54,86
5,2019-08-19,11:56,92
5,2019-08-19,12:00,78
5,2019-08-19,17:00,59
5,2019-08-19,17:30,68
5,2019-08-19,18:00,54
5,2019-08-19,18:21,116
5,2019-08-19,18:25,68
5,2019-08-19,18:27,75
5,2019-08-19,18:29,90
5,2019-08-20,10:01,83
5,2019-08-20,10:31,88
5,2019-08-20,11:01,78
5,2019-08-20,11:31,71
5,2019-08-20,12:01,88
5,2019-08-20,12:31,84
5,2019-08-20,13:01,77
5,2019-08-20,13:29,63
5,2019-08-20,13:31,66
5,2019-08-20,13:33,64
5,2019-08-20,13:35,65
5,2019-08-20,13:37,64
5,2019-08-20,13:39,63
5,2019-08-20,13:41,67
5,2019-08-20,13:43,64
5,2019-08-20,13:45,64
5,2019-08-20,13:47,64
5,2019-08-20,14:05,61
5,2019-08-20,14:07,73
5,2019-08-20,14:25,81
5,2019-08-20,14:27,78
5,2019-08-20,14:29,64
5,2019-08-20,14:31,74
5,2019-08-20,14:33,65
5,2019-08-20,14:35,64
5,2019-08-20,14:37,59
5,2019-08-20,14:39,82
5,2019-08-20,14:41,62
5,2019-08-20,14:43,84
5,2019-08-20,15:17,70
5,2019-08-20,15:47,66
5,2019-08-20,16:17,66
5,2019-08-20,16:26,66
5,2019-08-20,16:47,70
5,2019-08-20,17:47,113
5,2019-08-20,18:17,66
5,2019-08-20,18:47,71
5,2019-08-20,19:42,68
5,2019-08-20,19:44,68
5,2019-08-20,19:46,63
5,2019-08-20,19:48,85
5,2019-08-20,19:50,68
5,2019-08-20,19:52,70
5,2019-08-20,19:56,69
5,2019-08-20,20:58,84
5,2019-08-20,21:28,73
5,2019-08-20,22:28,62
5,2019-08-20,22:58,88
5,2019-08-20,23:28,86
5,2019-08-21,00:28,55
5,2019-08-21,00:58,69
5,2019-08-21,01:28,57
5,2019-08-21,01:58,64
5,2019-08-21,02:14,70
5,2019-08-21,02:28,61
5,2019-08-21,02:47,55
5,2019-08-21,02:49,55
5,2019-08-21,02:51,52
5,2019-08-21,02:53,53
5,2019-08-21,02:55,53
5,2019-08-21,02:57,55
5,2019-08-21,02:59,55
5,2019-08-21,03:01,55
5,2019-08-21,03:03,57
5,2019-08-21,03:05,56
5,2019-08-21,03:07,57
5,2019-08-21,03:09,53
5,2019-08-21,03:11,95
5,2019-08-21,03:13,58
5,2019-08-21,03:15,58
5,2019-08-21,03:17,60
5,2019-08-21,03:19,52
5,2019-08-21,03:21,77
5,2019-08-21,03:23,52
5,2019-08-21,03:25,60
5,2019-08-21,03:27,58
5,2019-08-21,03:29,54
5,2019-08-21,03:31,61
5,2019-08-21,03:33,52
5,2019-08-21,03:35,52
5,2019-08-21,03:37,58
5,2019-08-21,03:39,62
5,2019-08-21,03:41,63
5,2019-08-21,03:43,65
5,2019-08-21,03:45,65
5,2019-08-21,03:47,58
5,2019-08-21,03:49,59
5,2019-08-21,03:51,60
5,2019-08-21,03:53,56
5,2019-08-21,03:55,59
5,2019-08-21,03:57,56
5,2019-08-21,03:59,58
5,2019-08-21,04:01,63
5,2019-08-21,04:03,55
5,2019-08-21,04:05,59
5,2019-08-21,04:07,56
5,2019-08-21,04:09,58
5,2019-08-21,04:11,57
5,2019-08-21,04:13,59
5,2019-08-21,04:15,58
5,2019-08-21,04:17,56
5,2019-08-21,04:19,52
5,2019-08-21,04:21,55
5,2019-08-21,04:23,57
5,2019-08-21,04:25,54
5,2019-08-21,04:27,59
5,2019-08-21,04:29,56
5,2019-08-21,04:31,55
5,2019-08-21,04:33,62
5,2019-08-21,04:35,55
5,2019-08-21,04:37,52
5,2019-08-21,05:03,57
5,2019-08-21,05:05,62
5,2019-08-21,05:09,60
5,2019-08-21,05:11,56
5,2019-08-21,05:13,58
5,2019-08-21,05:15,51
5,2019-08-21,05:17,48
5,2019-08-21,05:19,47
5,2019-08-21,05:21,49
5,2019-08-21,05:23,57
5,2019-08-21,05:25,47
