id,date,time,heart_rate
5,2019-08-21,05:27,52
5,2019-08-21,05:29,51
5,2019-08-21,05:31,55
5,2019-08-21,05:33,47
5,2019-08-21,05:35,49
5,2019-08-21,05:37,56
5,2019-08-21,05:39,54
5,2019-08-21,05:41,53
5,2019-08-21,05:43,57
5,2019-08-21,05:45,51
5,2019-08-21,05:47,48
5,2019-08-21,05:51,62
5,2019-08-21,05:53,50
5,2019-08-21,05:55,52
5,2019-08-21,05:57,51
5,2019-08-21,05:59,52
5,2019-08-21,06:01,49
5,2019-08-21,06:03,55
5,2019-08-21,06:05,52
5,2019-08-21,06:07,53
5,2019-08-21,06:09,49
5,2019-08-21,06:11,54
5,2019-08-21,06:13,53
5,2019-08-21,06:15,62
5,2019-08-21,06:43,49
5,2019-08-21,06:45,51
5,2019-08-21,06:47,53
5,2019-08-21,06:49,48
5,2019-08-21,06:51,49
5,2019-08-21,07:14,54
5,2019-08-21,07:16,54
5,2019-08-21,07:18,52
5,2019-08-21,07:20,58
5,2019-08-21,07:22,48
5,2019-08-21,07:26,63
5,2019-08-21,07:28,60
5,2019-08-21,07:32,52
5,2019-08-21,07:34,61
5,2019-08-21,07:36,55
5,2019-08-21,07:38,52
5,2019-08-21,07:40,52
5,2019-08-21,07:42,56
5,2019-08-21,07:44,50
5,2019-08-21,07:46,50
5,2019-08-21,07:48,56
5,2019-08-21,07:50,53
5,2019-08-21,07:52,54
5,2019-08-21,07:56,52
5,2019-08-21,07:58,53
5,2019-08-21,08:00,53
5,2019-08-21,08:02,59
5,2019-08-21,08:04,56
5,2019-08-21,08:06,67
5,2019-08-21,08:10,48
5,2019-08-21,08:12,49
5,2019-08-21,08:56,49
5,2019-08-21,09:02,66
5,2019-08-21,09:34,54
5,2019-08-21,09:36,74
5,2019-08-21,09:38,56
5,2019-08-21,09:40,59
5,2019-08-21,09:42,100
5,2019-08-21,09:44,52
5,2019-08-21,09:46,58
5,2019-08-21,09:48,58
5,2019-08-21,09:50,72
5,2019-08-21,10:20,92
5,2019-08-21,17:49,75
5,2019-08-22,10:27,77
5,2019-08-22,10:57,55
5,2019-08-22,11:27,61
5,2019-08-23,10:57,65
5,2019-08-23,13:27,95
5,2019-08-23,13:57,76
5,2019-08-23,14:57,57
5,2019-08-24,11:29,64
5,2019-08-24,11:31,68
5,2019-08-24,11:33,64
5,2019-08-24,11:35,64
5,2019-08-24,12:09,64
5,2019-08-24,12:39,90
5,2019-08-24,14:09,74
5,2019-08-24,14:39,67
5,2019-08-24,15:09,79
5,2019-08-24,16:39,95
5,2019-08-24,17:09,63
5,2019-08-24,17:25,72
5,2019-08-24,17:27,70
5,2019-08-24,17:29,69
5,2019-08-24,17:31,75
5,2019-08-24,17:33,70
5,2019-08-24,17:35,70
5,2019-08-24,17:37,77
5,2019-08-24,17:39,74
5,2019-08-24,17:41,74
5,2019-08-24,17:43,71
5,2019-08-24,17:55,99
5,2019-08-24,18:25,87
5,2019-08-24,19:55,81
5,2019-08-24,20:55,59
5,2019-08-24,21:49,83
5,2019-08-26,06:27,54
5,2019-08-26,06:57,67
5,2019-08-26,07:57,80
5,2019-08-26,08:57,90
5,2019-08-26,09:27,92
5,2019-08-26,10:27,66
5,2019-08-26,11:57,73
5,2019-08-26,14:27,64
5,2019-08-26,15:57,88
5,2019-08-26,16:57,116
5,2019-08-26,17:27,101
5,2019-08-26,18:27,63
5,2019-08-26,19:05,108
5,2019-08-26,19:07,101
5,2019-08-26,19:09,94
5,2019-08-27,06:03,58
5,2019-08-27,06:07,67
5,2019-08-27,06:09,70
5,2019-08-27,06:39,58
5,2019-08-27,07:09,94
5,2019-08-27,07:39,65
5,2019-08-27,08:39,75
5,2019-08-27,09:39,94
5,2019-08-27,10:39,85
5,2019-08-27,11:09,102
5,2019-08-27,11:39,75
5,2019-08-27,12:09,85
5,2019-08-27,12:39,64
5,2019-08-27,13:09,51
5,2019-08-27,13:39,86
5,2019-08-27,14:09,85
5,2019-08-27,15:09,54
5,2019-08-27,15:39,86
5,2019-08-27,16:09,93
5,2019-08-27,16:39,53
5,2019-08-27,17:09,73
5,2019-08-27,17:39,89
5,2019-08-27,18:09,82
5,2019-08-27,18:39,89
5,2019-08-27,19:09,58
5,2019-08-27,20:49,114
5,2019-08-27,20:55,115
5,2019-08-27,20:59,116
5,2019-08-27,21:01,117
5,2019-08-27,21:03,115
5,2019-08-27,21:05,114
5,2019-08-27,21:07,113
5,2019-08-27,21:09,113
5,2019-08-27,21:11,114
5,2019-08-27,21:15,116
5,2019-08-28,06:55,79
5,2019-08-28,07:55,62
5,2019-08-28,10:25,48
5,2019-08-28,11:25,80
5,2019-08-28,12:25,106
5,2019-08-28,13:55,84
5,2019-08-28,15:55,70
5,2019-08-28,16:25,81
5,2019-08-28,16:55,75
5,2019-08-28,17:25,69
5,2019-08-28,17:55,56
5,2019-08-28,18:25,80
5,2019-08-29,06:08,51
5,2019-08-29,06:38,83
5,2019-08-29,08:38,74
5,2019-08-29,09:08,61
5,2019-08-29,09:38,60
5,2019-08-29,11:38,74
5,2019-08-29,13:38,107
5,2019-08-29,14:08,95
5,2019-08-29,15:08,93
5,2019-08-29,16:38,51
5,2019-08-29,17:38,86
5,2019-08-29,19:08,81
5,2019-08-29,19:38,107
5,2019-08-30,08:12,98
5,2019-08-30,08:42,71
5,2019-08-30,09:12,65
5,2019-08-30,10:42,71
5,2019-08-30,11:12,69
5,2019-08-30,13:12,62
5,2019-08-30,13:42,88
5,2019-08-30,17:42,73
5,2019-08-30,18:12,71
5,2019-08-30,18:42,83
5,2019-08-31,22:26,63
5,2019-08-31,22:27,90
5,2019-09-02,06:38,78
5,2019-09-02,07:38,74
5,2019-09-02,09:08,70
5,2019-09-02,09:38,65
5,2019-09-02,10:38,74
5,2019-09-02,11:38,72
5,2019-09-02,12:08,76
5,2019-09-02,13:38,99
5,2019-09-02,14:08,61
5,2019-09-02,14:38,78
5,2019-09-02,16:08,95
5,2019-09-02,16:38,88
5,2019-09-02,17:08,69
5,2019-09-02,17:38,63
5,2019-09-02,18:08,60
5,2019-09-03,06:18,58
5,2019-09-03,06:48,69
5,2019-09-03,08:48,54
5,2019-09-03,10:18,59
5,2019-09-03,11:18,78
5,2019-09-03,11:48,71
5,2019-09-03,13:48,86
5,2019-09-03,16:29,62
5,2019-09-03,16:59,58
5,2019-09-03,17:29,67
5,2019-09-03,18:29,56
5,2019-09-03,18:59,77
5,2019-09-04,06:18,53
5,2019-09-04,06:48,68
5,2019-09-04,09:48,60
5,2019-09-04,10:18,68
5,2019-09-04,11:18,60
5,2019-09-04,13:48,100
5,2019-09-04,14:18,107
5,2019-09-04,14:48,86
5,2019-09-04,15:48,99
5,2019-09-04,16:18,88
5,2019-09-04,22:38,54
5,2019-09-05,02:08,59
5,2019-09-05,02:38,62
5,2019-09-05,03:08,59
5,2019-09-05,03:11,58
5,2019-09-05,03:13,54
5,2019-09-05,03:15,61
5,2019-09-05,03:45,55
5,2019-09-05,05:45,60
5,2019-09-05,07:45,54
5,2019-09-05,08:15,86
5,2019-09-05,08:45,116
5,2019-09-05,10:15,65
5,2019-09-05,10:45,67
5,2019-09-05,12:15,109
5,2019-09-05,14:45,81
5,2019-09-05,16:15,53
5,2019-09-05,17:15,73
5,2019-09-05,20:15,57
5,2019-09-06,09:15,51
5,2019-09-06,10:15,73
5,2019-09-06,11:45,70
5,2019-09-06,13:15,82
5,2019-09-06,14:15,61
5,2019-09-06,14:45,104
5,2019-09-06,15:15,80
5,2019-09-06,15:28,80
5,2019-09-06,15:30,74
5,2019-09-06,15:32,72
5,2019-09-06,15:34,76
5,2019-09-06,15:36,75
5,2019-09-06,15:40,82
5,2019-09-06,15:42,83
5,2019-09-06,15:44,83
5,2019-09-06,15:46,78
5,2019-09-06,15:48,79
5,2019-09-06,15:50,69
5,2019-09-06,15:52,78
5,2019-09-06,15:54,76
5,2019-09-06,15:56,80
5,2019-09-06,16:00,77
5,2019-09-06,16:02,75
5,2019-09-06,16:04,77
5,2019-09-06,16:06,81
5,2019-09-06,16:08,81
5,2019-09-06,16:10,70
5,2019-09-06,16:12,76
5,2019-09-06,16:14,63
5,2019-09-06,16:16,69
5,2019-09-06,16:18,72
5,2019-09-06,16:20,73
5,2019-09-06,16:22,60
5,2019-09-06,16:24,61
5,2019-09-06,16:26,69
5,2019-09-06,16:28,67
5,2019-09-06,16:30,58
5,2019-09-06,16:32,61
5,2019-09-06,16:34,72
5,2019-09-06,16:36,69
5,2019-09-06,16:38,55
5,2019-09-06,16:40,58
5,2019-09-06,16:42,68
5,2019-09-06,16:44,64
5,2019-09-06,16:50,73
5,2019-09-06,16:52,93
5,2019-09-06,16:54,74
5,2019-09-06,16:56,74
5,2019-09-06,16:58,81
5,2019-09-06,17:00,73
5,2019-09-06,17:02,71
5,2019-09-06,17:04,76
5,2019-09-06,17:06,78
5,2019-09-06,17:08,71
5,2019-09-06,17:10,67
5,2019-09-06,17:12,74
5,2019-09-06,17:14,113
5,2019-09-06,17:16,62
5,2019-09-06,18:18,60
5,2019-09-06,18:48,87
5,2019-09-06,20:48,93
5,2019-09-06,21:48,96
5,2019-09-07,08:03,65
5,2019-09-07,08:11,63
5,2019-09-07,08:13,82
5,2019-09-07,08:15,81
5,2019-09-07,09:17,93
5,2019-09-07,09:47,68
5,2019-09-07,10:17,113
5,2019-09-07,12:17,76
5,2019-09-07,13:17,75
5,2019-09-07,13:47,113
5,2019-09-07,14:17,93
5,2019-09-07,15:17,92
5,2019-09-07,15:47,66
5,2019-09-07,16:47,91
5,2019-09-07,17:17,98
5,2019-09-07,18:47,70
5,2019-09-09,06:47,95
5,2019-09-09,07:47,92
5,2019-09-09,08:17,102
5,2019-09-09,10:47,86
5,2019-09-09,11:47,75
5,2019-09-09,12:47,75
5,2019-09-09,13:47,102
5,2019-09-09,14:17,97
5,2019-09-09,14:47,60
5,2019-09-09,17:17,111
5,2019-09-09,17:47,65
5,2019-09-09,18:17,92
5,2019-09-09,18:47,82
5,2019-09-10,06:48,73
5,2019-09-10,07:18,58
5,2019-09-10,07:48,72
5,2019-09-10,08:18,91
5,2019-09-10,11:18,73
5,2019-09-10,12:18,96
5,2019-09-10,12:48,51
5,2019-09-10,13:48,96
5,2019-09-10,14:48,94
5,2019-09-10,15:18,102
5,2019-09-10,17:48,98
5,2019-09-11,06:45,86
5,2019-09-11,07:15,64
5,2019-09-11,07:45,56
5,2019-09-11,08:15,68
5,2019-09-11,08:45,70
5,2019-09-11,09:15,106
5,2019-09-11,09:45,72
5,2019-09-11,11:45,72
5,2019-09-11,12:15,52
5,2019-09-11,12:45,95
5,2019-09-11,13:15,79
5,2019-09-11,14:15,106
5,2019-09-11,16:45,57
5,2019-09-11,17:45,74
5,2019-09-11,18:45,105
5,2019-09-12,05:47,72
5,2019-09-12,05:49,67
5,2019-09-12,05:51,60
5,2019-09-12,05:53,62
5,2019-09-12,05:55,66
5,2019-09-12,06:25,91
5,2019-09-12,06:55,67
5,2019-09-12,07:25,80
5,2019-09-12,08:25,85
5,2019-09-12,09:55,60
5,2019-09-12,10:25,90
5,2019-09-12,11:25,70
5,2019-09-12,11:55,68
5,2019-09-12,12:25,91
5,2019-09-12,14:55,114
5,2019-09-12,15:25,81
5,2019-09-12,16:25,82
5,2019-09-12,16:55,78
5,2019-09-12,17:25,92
5,2019-09-12,17:55,73
5,2019-09-12,18:55,57
5,2019-09-12,19:15,136
5,2019-09-12,19:17,127
5,2019-09-13,06:53,80
5,2019-09-13,07:23,65
5,2019-09-13,09:53,51
5,2019-09-13,10:53,87
5,2019-09-13,11:23,60
5,2019-09-13,12:23,56
5,2019-09-13,12:53,83
5,2019-09-13,13:23,107
5,2019-09-13,14:23,100
5,2019-09-13,16:53,64
5,2019-09-13,17:23,92
5,2019-09-13,17:53,66
5,2019-09-13,18:23,78
5,2019-09-13,18:53,90
5,2019-09-15,13:13,64
5,2019-09-15,15:13,126
5,2019-09-17,09:30,69
5,2019-09-17,10:30,62
5,2019-09-17,11:30,70
5,2019-09-17,12:00,72
5,2019-09-17,13:30,91
5,2019-09-17,14:30,106
5,2019-09-17,15:00,66
5,2019-09-18,07:22,88
5,2019-09-18,08:22,62
5,2019-09-18,09:22,76
5,2019-09-18,12:52,103
5,2019-09-18,13:22,95
5,2019-09-18,14:52,81
5,2019-09-18,16:52,85
5,2019-09-18,17:22,68
5,2019-09-19,08:52,63
5,2019-09-19,09:22,85
5,2019-09-19,10:22,73
5,2019-09-19,11:52,62
5,2019-09-19,12:22,75
5,2019-09-19,13:22,90
5,2019-09-19,15:52,81
5,2019-09-19,16:52,108
5,2019-09-19,17:22,98
5,2019-09-19,17:52,78
5,2019-09-19,18:22,87
5,2019-09-20,13:52,63
5,2019-09-20,15:52,73
5,2019-09-20,16:52,78
5,2019-09-20,21:52,134
5,2019-09-20,23:22,100
5,2019-09-22,17:52,55
5,2019-09-22,18:52,63
5,2019-09-23,10:52,92
5,2019-09-23,12:52,51
5,2019-09-23,13:52,63
5,2019-09-23,14:22,62
5,2019-09-23,14:52,94
5,2019-09-23,17:22,49
5,2019-09-23,17:44,102
5,2019-09-23,18:12,85
5,2019-09-23,19:12,123
5,2019-09-23,20:42,137
5,2019-09-24,12:12,134
5,2019-09-25,07:42,83
5,2019-09-25,09:12,74
5,2019-09-25,10:12,75
5,2019-09-25,10:42,62
5,2019-09-25,11:12,82
5,2019-09-25,11:42,90
5,2019-09-25,13:42,104
5,2019-09-25,15:42,77
5,2019-09-25,16:12,65
5,2019-09-25,17:12,91
5,2019-09-25,17:42,89
5,2019-09-25,18:42,148
5,2019-09-25,20:12,113
5,2019-09-25,21:12,118
5,2019-09-25,22:42,65
5,2019-09-26,07:42,92
5,2019-09-26,08:12,81
5,2019-09-26,08:42,70
5,2019-09-26,09:12,72
5,2019-09-26,10:42,67
5,2019-09-26,11:12,56
5,2019-09-26,11:42,67
5,2019-09-26,12:12,99
5,2019-09-26,13:42,60
5,2019-09-26,14:12,80
5,2019-09-26,15:12,65
5,2019-09-26,15:42,67
5,2019-09-26,16:12,71
5,2019-09-26,16:42,79
5,2019-09-26,17:42,70
5,2019-09-27,08:42,72
5,2019-09-27,09:12,51
5,2019-09-27,10:12,73
5,2019-09-27,10:42,79
5,2019-09-27,12:12,78
5,2019-09-27,12:42,64
5,2019-09-27,13:12,59
5,2019-09-27,14:42,107
5,2019-09-27,17:12,99
5,2019-09-27,17:42,88
5,2019-09-27,18:42,56
5,2019-09-27,18:47,75
5,2019-09-27,18:49,90
5,2019-09-27,18:51,94
5,2019-09-27,18:53,89
5,2019-09-27,18:55,87
5,2019-09-27,18:57,105
5,2019-09-27,18:59,113
5,2019-09-27,19:01,133
5,2019-09-27,19:03,134
5,2019-09-27,19:05,135
5,2019-09-27,19:07,109
5,2019-09-27,19:09,98
5,2019-09-27,19:11,101
5,2019-09-27,19:13,116
5,2019-09-27,19:15,138
5,2019-09-27,19:17,125
5,2019-09-27,19:19,143
5,2019-09-27,19:21,136
5,2019-09-27,19:23,147
5,2019-09-27,19:25,149
5,2019-09-27,19:27,135
5,2019-09-27,19:29,126
5,2019-09-27,19:31,146
5,2019-09-27,19:33,148
5,2019-09-27,19:35,149
5,2019-09-27,19:37,138
5,2019-09-27,19:39,127
5,2019-09-27,19:41,126
5,2019-09-27,19:43,138
5,2019-09-27,19:45,137
5,2019-09-27,19:47,138
5,2019-09-27,19:49,137
5,2019-09-27,19:51,138
5,2019-09-27,19:53,145
5,2019-09-27,19:55,149
5,2019-09-27,19:57,150
5,2019-09-27,19:59,147
5,2019-09-27,20:01,147
5,2019-09-27,20:03,149
5,2019-09-27,20:07,147
5,2019-09-27,20:09,135
5,2019-09-27,20:11,114
5,2019-09-27,20:13,125
5,2019-09-27,20:15,149
5,2019-09-27,20:19,137
5,2019-09-27,20:21,150
5,2019-09-27,20:23,143
5,2019-09-27,20:27,147
5,2019-09-27,20:29,133
5,2019-09-27,20:31,95
5,2019-09-27,20:33,94
5,2019-09-27,20:35,124
5,2019-09-27,20:37,134
5,2019-09-27,20:39,148
5,2019-09-27,20:41,138
5,2019-09-27,20:43,147
5,2019-09-27,20:45,150
5,2019-09-27,20:47,150
5,2019-09-27,20:49,124
5,2019-09-27,20:51,117
5,2019-09-27,20:53,117
5,2019-09-27,20:55,133
5,2019-09-27,20:57,124
5,2019-09-27,20:59,134
5,2019-09-27,21:01,128
5,2019-09-27,21:03,106
5,2019-09-27,21:05,83
5,2019-09-27,21:07,99
5,2019-09-27,21:09,126
5,2019-09-27,21:11,124
5,2019-09-27,21:13,122
5,2019-09-27,21:15,125
5,2019-09-27,21:17,128
5,2019-09-27,21:19,135
5,2019-09-27,21:21,128
5,2019-09-27,21:23,115
5,2019-09-27,21:25,133
5,2019-09-27,21:27,122
5,2019-09-27,21:29,123
5,2019-09-27,21:31,125
5,2019-09-27,21:33,124
5,2019-09-27,21:35,134
5,2019-09-27,21:37,128
5,2019-09-28,18:09,91
5,2019-09-28,19:09,68
5,2019-09-28,19:39,75
5,2019-09-28,20:39,61
5,2019-09-28,21:09,94
5,2019-09-28,21:39,105
5,2019-09-28,22:09,123
5,2019-09-28,22:39,99
5,2019-09-28,23:11,92
5,2019-09-29,00:09,58
5,2019-09-29,00:39,94
5,2019-09-29,06:39,126
5,2019-09-29,20:09,138
5,2019-09-29,20:39,125
5,2019-09-29,21:09,148
5,2019-09-29,21:39,137
5,2019-09-30,01:39,118
5,2019-09-30,06:39,76
5,2019-09-30,09:09,109
5,2019-09-30,09:39,97
5,2019-09-30,11:09,75
5,2019-09-30,13:09,100
5,2019-09-30,15:09,91
5,2019-09-30,17:39,72
5,2019-09-30,18:09,64
5,2019-09-30,19:09,57
5,2019-09-30,20:09,135
5,2019-09-30,20:39,99
5,2019-09-30,21:39,105
5,2019-09-30,22:09,127
5,2019-10-01,11:09,69
5,2019-10-01,11:39,98
5,2019-10-01,13:09,101
5,2019-10-01,13:39,112
5,2019-10-01,14:09,84
5,2019-10-01,15:09,71
5,2019-10-01,15:39,65
5,2019-10-01,17:09,63
5,2019-10-01,17:39,64
5,2019-10-03,09:09,100
5,2019-10-03,12:39,88
5,2019-10-03,15:09,113
5,2019-10-03,15:39,72
5,2019-10-03,16:39,74
5,2019-10-03,17:09,99
5,2019-10-03,17:39,102
5,2019-10-04,09:09,68
5,2019-10-04,09:39,84
5,2019-10-04,10:09,100
5,2019-10-04,12:09,79
5,2019-10-04,14:09,109
5,2019-10-04,15:09,108
5,2019-10-04,16:09,66
5,2019-10-04,17:09,100
5,2019-10-06,15:24,134
5,2019-10-06,15:26,125
5,2019-10-06,16:13,114
5,2019-10-06,16:15,113
5,2019-10-07,07:21,98
5,2019-10-07,07:51,115
5,2019-10-07,08:21,72
5,2019-10-07,08:51,96
5,2019-10-07,09:51,92
5,2019-10-07,10:51,72
5,2019-10-07,11:21,59
5,2019-10-07,11:51,77
5,2019-10-07,12:51,101
5,2019-10-07,14:51,89
5,2019-10-07,15:21,102
5,2019-10-07,15:51,105
5,2019-10-07,16:21,99
5,2019-10-07,16:51,98
5,2019-10-09,08:51,83
5,2019-10-09,09:21,85
5,2019-10-09,09:51,61
5,2019-10-09,10:21,63
5,2019-10-09,11:21,80
5,2019-10-09,11:51,66
5,2019-10-09,14:21,78
5,2019-10-09,15:51,62
5,2019-10-09,17:21,78
5,2019-10-10,07:51,85
5,2019-10-10,08:21,96
5,2019-10-10,09:21,74
5,2019-10-10,10:21,64
5,2019-10-10,10:51,79
5,2019-10-10,11:21,65
5,2019-10-10,11:51,63
5,2019-10-10,12:51,99
5,2019-10-10,13:21,65
5,2019-10-10,16:51,77
5,2019-10-10,17:21,75
5,2019-10-10,17:51,136
5,2019-10-10,17:57,114
5,2019-10-10,17:59,123
5,2019-10-10,18:01,143
5,2019-10-10,18:03,116
5,2019-10-10,18:05,107
5,2019-10-10,18:07,76
5,2019-10-10,19:57,136
5,2019-10-10,20:03,135
5,2019-10-10,20:05,106
5,2019-10-10,20:07,114
5,2019-10-10,20:09,109
5,2019-10-10,20:11,101
5,2019-10-10,20:13,113
5,2019-10-10,20:15,114
5,2019-10-10,20:17,95
5,2019-10-10,20:19,107
5,2019-10-10,20:21,108
5,2019-10-10,21:51,96
5,2019-10-11,09:21,75
5,2019-10-11,10:21,81
5,2019-10-11,10:51,71
5,2019-10-11,11:21,81
5,2019-10-11,12:51,63
5,2019-10-11,13:51,99
5,2019-10-11,14:21,83
5,2019-10-11,15:21,101
5,2019-10-11,15:51,68
5,2019-10-11,16:51,98
5,2019-10-11,17:21,68
5,2019-10-11,18:21,75
5,2019-10-12,08:51,102
5,2019-10-12,09:21,87
5,2019-10-12,10:21,91
5,2019-10-12,13:21,89
5,2019-10-12,13:51,82
5,2019-10-12,16:21,55
5,2019-10-12,16:51,53
5,2019-10-12,17:21,72
5,2019-10-12,19:21,95
5,2019-10-12,20:21,123
5,2019-10-13,10:51,86
5,2019-10-13,11:21,101
5,2019-10-13,11:51,65
5,2019-10-13,12:21,86
5,2019-10-13,13:51,86
5,2019-10-14,08:51,83
5,2019-10-14,10:51,88
5,2019-10-14,11:21,77
5,2019-10-14,11:51,80
5,2019-10-14,12:21,81
5,2019-10-14,13:51,67
5,2019-10-14,15:21,91
5,2019-10-14,16:51,87
5,2019-10-14,17:21,88
5,2019-10-14,17:51,79
5,2019-10-15,09:21,65
5,2019-10-15,09:51,52
5,2019-10-15,10:21,78
5,2019-10-15,11:51,62
5,2019-10-15,12:51,62
5,2019-10-15,14:51,101
5,2019-10-15,16:21,88
5,2019-10-15,16:51,67
5,2019-10-15,17:51,112
5,2019-10-16,07:21,67
5,2019-10-16,07:51,72
5,2019-10-16,09:21,71
5,2019-10-16,10:21,82
5,2019-10-16,10:51,63
5,2019-10-16,11:51,65
5,2019-10-16,13:21,60
5,2019-10-16,15:21,93
5,2019-10-16,18:51,84
5,2019-10-16,19:51,94
5,2019-10-17,10:51,73
5,2019-10-17,11:51,88
5,2019-10-17,13:21,94
5,2019-10-17,15:21,97
5,2019-10-17,16:21,64
5,2019-10-17,17:21,102
5,2019-10-17,17:51,97
5,2019-10-18,08:51,86
5,2019-10-18,10:21,75
5,2019-10-18,10:51,61
5,2019-10-18,11:21,69
5,2019-10-18,13:21,110
5,2019-10-18,13:51,49
5,2019-10-18,14:51,65
5,2019-10-18,15:51,91
5,2019-10-18,17:21,95
5,2019-10-20,14:21,127
5,2019-10-21,07:51,53
5,2019-10-21,08:51,53
5,2019-10-21,10:21,56
5,2019-10-21,11:21,62
5,2019-10-21,11:51,74
5,2019-10-21,12:51,69
5,2019-10-21,13:21,98
5,2019-10-21,13:51,100
5,2019-10-21,14:21,107
5,2019-10-21,16:51,95
5,2019-10-21,17:21,102
5,2019-10-21,17:51,52
5,2019-10-22,07:51,55
5,2019-10-22,08:21,78
5,2019-10-22,11:21,65
5,2019-10-22,11:51,74
5,2019-10-22,12:21,84
5,2019-10-22,12:51,78
5,2019-10-22,13:21,96
5,2019-10-22,14:21,81
5,2019-10-22,15:21,101
5,2019-10-22,16:10,117
5,2019-10-22,16:12,105
5,2019-10-22,16:14,102
5,2019-10-22,16:16,109
5,2019-10-22,16:18,95
5,2019-10-22,16:20,94
5,2019-10-22,16:22,101
5,2019-10-22,16:24,89
5,2019-10-22,16:26,101
5,2019-10-22,16:28,116
5,2019-10-22,16:30,123
5,2019-10-22,16:32,136
5,2019-10-22,16:34,150
5,2019-10-22,16:36,122
5,2019-10-22,16:38,94
5,2019-10-22,16:40,99
5,2019-10-22,16:42,87
5,2019-10-22,16:44,87
5,2019-10-22,16:46,124
5,2019-10-22,16:48,135
5,2019-10-22,16:50,117
5,2019-10-22,16:52,78
5,2019-10-22,16:54,69
5,2019-10-22,16:58,101
5,2019-10-22,18:38,94
5,2019-10-22,21:38,98
5,2019-10-22,22:08,100
5,2019-10-22,22:38,80
5,2019-10-22,23:08,99
5,2019-10-22,23:22,91
5,2019-10-27,20:55,77
5,2019-11-03,01:12,83
